hashtags,retweeted,coordinates,content,followers_count,score,location,retweet_count,listed_count,favorited,utc_offset,description,user_mentions,trackback_author_url,geo_enabled,geo,lang,favourites_count,firstpost_date,url,time_zone,place,trackback_author_nick,trackback_permalink
cholera,False,None,"&amp; why r we testing for #cholera, when there possibly r other reasons 4 in the water. We already know that the plot in this story is thick.",377,7.381863,Johannesburg - South Africa,0,1,False,7200,Light chaser| Prose poet of the quotidian | Believe in the unknown field of possibility | Insatiable appetite for knowledge,,http://twitter.com/tshabi_fierce,True,None,en,1798,06/02/14,http://twitter.com/tshabi_fierce/status/473461465140428800,Pretoria,None,tshabi_fierce,http://twitter.com/Tshabi_fierce/status/473461465140428800
SouthSudan~cholera~Health,False,None,"#SouthSudan: 1106 #cholera cases, including in new towns: Yei, Kajo Keji in CES &amp; Kaka in Upper Nile. #Health

https://t.co/pMh8EC6qyb",4069,12.24332,Sudan + South Sudan,8,181,False,None,"Exclusive reporting from #Sudan and #SouthSudan. On-the-ground, cross-border, hard news only. No spin, no activism, no babble. Tamazuj means 'blend' in Arabic.",,http://twitter.com/radiotamazuj,False,None,en,9,06/02/14,http://twitter.com/radiotamazuj/status/473468803566030848,None,None,radiotamazuj,http://twitter.com/RadioTamazuj/status/473468803566030848
SouthSudan~cholera~Health,False,None,"RT @RadioTamazuj: #SouthSudan: 1106 #cholera cases, including in new towns: Yei, Kajo Keji in CES &amp; Kaka in Upper Nile. #Health

https://t.…",8646,9.964601,"London, UK",8,286,False,0,"Oxfam's media adviser on Africa, former Sky News and Press Association, part time criminology PhD student",RadioTamazuj,http://twitter.com/harriettolputt,True,None,en,224,06/02/14,http://twitter.com/harriettolputt/status/473469251228299264,Casablanca,None,harriettolputt,http://twitter.com/HarrietTolputt/status/473469251228299264
MSF~cholera,False,None,"#MSF says supporting #cholera response in Yei. @MSF_SouthSudan 

https://t.co/ficXFXimmw",4069,7.584251,Sudan + South Sudan,0,181,False,None,"Exclusive reporting from #Sudan and #SouthSudan. On-the-ground, cross-border, hard news only. No spin, no activism, no babble. Tamazuj means 'blend' in Arabic.",MSF_SouthSudan,http://twitter.com/radiotamazuj,False,None,en,9,06/02/14,http://twitter.com/radiotamazuj/status/473469974389202944,None,None,radiotamazuj,http://twitter.com/RadioTamazuj/status/473469974389202944
SouthSudan~cholera~Health,False,None,"RT @RadioTamazuj: #SouthSudan: 1106 #cholera cases, including in new towns: Yei, Kajo Keji in CES &amp; Kaka in Upper Nile. #Health

https://t.…",2339,6.7136335,land or relaxation,8,50,False,None,"yeah, i'm that girl always doing yoga.",RadioTamazuj,http://twitter.com/yogagirl4776,False,None,en,8474,06/02/14,http://twitter.com/yogagirl4776/status/473473191529418752,None,None,yogagirl4776,http://twitter.com/yogagirl4776/status/473473191529418752
Cholera~SouthSudan,False,None,#Cholera Outbreak in #SouthSudan: http://t.co/7Vc8CIdRJz,92,8.15569,"Baltimore, MD",0,1,False,-10800,"Think tanker @UPMC_CHS studying global public health systems, security, and emergency preparedness. Also: bibliophile, U2 enthusiast, unabashed nerd.",,http://twitter.com/sanjravi89,False,None,en,3,06/02/14,http://twitter.com/sanjravi89/status/473473952799412224,Atlantic Time (Canada),None,sanjravi89,http://twitter.com/sanjravi89/status/473473952799412224
cholera~SouthSudan,False,None,MSF teams fighting #cholera in #SouthSudan now treated over 200 patients in Juba alone. No deaths. Amazing work. Needs growing daily,903,9.042076,London,4,39,False,None,"Médecins Sans Frontières (MSF) was set up by drs and journalists. I'm better with ink than blood. Head of Digital in UK using tech for comms, FR and aid",,http://twitter.com/holtbe,False,None,en,56,06/02/14,http://twitter.com/holtbe/status/473475495502553088,None,None,holtbe,http://twitter.com/HoltBe/status/473475495502553088
SouthSudan~cholera~Health,False,None,"RT @RadioTamazuj: #SouthSudan: 1106 #cholera cases, including in new towns: Yei, Kajo Keji in CES &amp; Kaka in Upper Nile. #Health

https://t.…",1490,6.7136335,No insult please,8,19,False,-7200,Engineer.(İTÜ)(M.Sc Toronto) World Politics mostly Turkey and MENA.Opinions my own. RTs don't equal endorsements.Tweets in English and Turkish,RadioTamazuj,http://twitter.com/seattlelightbl,False,None,tr,1550,06/02/14,http://twitter.com/seattlelightbl/status/473476369582936064,Greenland,None,seattlelightbl,http://twitter.com/SeattleLightBL/status/473476369582936064
cholera~SouthSudan,False,None,Amazing. MT @HoltBe MSF fighting #cholera in #SouthSudan treated 200+ patients in Juba alone. No deaths. Amazing work. Needs growing daily,283,6.9204707,Lombardia / London,0,9,False,None,Rights. Writes. Sub-Saharan Africa. Italy. Feminism. Languages. / Proud @HackneyPirates volunteer. Own tweets/views. RT/Follow ≠ endorsement.,HoltBe,http://twitter.com/rbel2,True,None,en,507,06/02/14,http://twitter.com/rbel2/status/473476421483233281,None,None,rbel2,http://twitter.com/RBel2/status/473476421483233281
cholera~SouthSudan,False,None,RT @HoltBe: MSF teams fighting #cholera in #SouthSudan now treated over 200 patients in Juba alone. No deaths. Amazing work. Needs growing …,98,6.949468,"Nairobi,Kenya",4,0,False,None,I devote my time and energy for the well being of the society...,HoltBe,http://twitter.com/nawazinho,False,None,en,13,06/02/14,http://twitter.com/nawazinho/status/473477880681619457,None,None,nawazinho,http://twitter.com/Nawazinho/status/473477880681619457
SouthSudan~cholera~Health,False,None,"RT @RadioTamazuj: #SouthSudan: 1106 #cholera cases, including in new towns: Yei, Kajo Keji in CES &amp; Kaka in Upper Nile. #Health

https://t.…",235,6.7136335,juba,8,10,False,16200,humanitarian aid worker,RadioTamazuj,http://twitter.com/readontheroad,False,None,en,4,06/02/14,http://twitter.com/readontheroad/status/473479855183769600,Tehran,None,readontheroad,http://twitter.com/readontheroad/status/473479855183769600
Cholera~SouthSudan,False,None,"UPDATE: #Cholera cases in Juba, #SouthSudan; we're running 3 cholera treatment centres, opening 2 more, we've treated 205 cases so far.",12975,12.052328,"Toronto, Canada",4,726,False,-14400,"Médecins Sans Frontières/Doctors Without Borders (MSF), one of the world's leading international medical humanitarian organizations.",,http://twitter.com/msf_canada,True,None,en,264,06/02/14,http://twitter.com/msf_canada/status/473481196253761536,Eastern Time (US & Canada),None,msf_canada,http://twitter.com/MSF_canada/status/473481196253761536
cholera,False,None,How do we treat #cholera? What does a cholera treatment centre (CTC) look like? Learn more: http://t.co/oyXUOfKvrR http://t.co/9du1hkInBK,12975,12.285614,"Toronto, Canada",5,726,False,-14400,"Médecins Sans Frontières/Doctors Without Borders (MSF), one of the world's leading international medical humanitarian organizations.",,http://twitter.com/msf_canada,True,None,en,264,06/02/14,http://twitter.com/msf_canada/status/473482261141409792,Eastern Time (US & Canada),None,msf_canada,http://twitter.com/MSF_canada/status/473482261141409792
Cholera~SouthSudan,False,None,"RT @MSF_canada: UPDATE: #Cholera cases in Juba, #SouthSudan; we're running 3 cholera treatment centres, opening 2 more, we've treated 205 c…",3235,6.967932,,4,86,False,7200,"Médecins Sans Frontières (MSF) is an international, independent, medical humanitarian organisation",MSF_canada,http://twitter.com/msf,True,None,en,29,06/02/14,http://twitter.com/msf/status/473482952559824896,Amsterdam,None,msf,http://twitter.com/MSF/status/473482952559824896
cholera,False,None,RT @MSF_canada: How do we treat #cholera? What does a cholera treatment centre (CTC) look like? Learn more: http://t.co/oyXUOfKvrR http://t…,49,7.001274,japan ,5,2,False,32400,"クラシック声楽好きののんびりさん。興味分野:le Velvets 救急、性差医療、東洋医学漢方 心理学  国際協力 ただしマイペース Japanese residents loves peace and classic musics,ER,human rights,oriental medicines.",MSF_canada,http://twitter.com/chibikko_pinoko,True,None,ja,211,06/02/14,http://twitter.com/chibikko_pinoko/status/473484886951485441,Irkutsk,None,chibikko_pinoko,http://twitter.com/Chibikko_Pinoko/status/473484886951485441
cholera,False,None,RT @MSF_canada: How do we treat #cholera? What does a cholera treatment centre (CTC) look like? Learn more: http://t.co/oyXUOfKvrR http://t…,266,7.001274,,5,8,False,7200,"Stands up for and solidary with the weak. Linux4Ever. OpenSource.   I’m not antisocial, I’m just not user friendly. #BasicIncome #FairWages",MSF_canada,http://twitter.com/debian4ever,False,None,en,10,06/02/14,http://twitter.com/debian4ever/status/473486299069186048,Amsterdam,None,debian4ever,http://twitter.com/Debian4Ever/status/473486299069186048
cholera~vaccine,False,None,Oral #cholera #vaccine highly effective during outbreak in Guinea http://t.co/z1iNigZD66 | MSF,23654,11.276042,"Lyon, France",1,534,False,7200,"Sanofi Pasteur, the vaccines division of Sanofi, is the largest company in the world devoted entirely to human vaccines.",,http://twitter.com/sanofipasteur,False,None,en,0,06/02/14,http://twitter.com/sanofipasteur/status/473486966269681664,Paris,None,sanofipasteur,http://twitter.com/sanofipasteur/status/473486966269681664
Cholera~SouthSudan,False,None,"RT @MSF_canada: UPDATE: #Cholera cases in Juba, #SouthSudan; we're running 3 cholera treatment centres, opening 2 more, we've treated 205 c…",429,6.967932,,4,21,False,10800,Médecins Sans Frontières Photo Editors Commissioned Photographers covering International Medical and Humanitarian issues. Photo profile: Hans-Juergen Burkard,MSF_canada,http://twitter.com/msf_picturedesk,False,None,en,34,06/02/14,http://twitter.com/msf_picturedesk/status/473487525072621569,Athens,None,msf_picturedesk,http://twitter.com/MSF_PictureDesk/status/473487525072621569
cholera~vaccine,False,None,RT @sanofipasteur: Oral #cholera #vaccine highly effective during outbreak in Guinea http://t.co/z1iNigZD66 | MSF,548,7.226497,"Chatsworth, South Africa",1,2,False,7200,"Wife, mother, grandmother, polio survivor, founder of Post-Polio Network RSA and activist.",sanofipasteur,http://twitter.com/cilla1945,True,None,en,55,06/02/14,http://twitter.com/cilla1945/status/473488218315558914,Pretoria,None,cilla1945,http://twitter.com/cilla1945/status/473488218315558914
cholera~SouthSudan,False,None,RT @HoltBe: MSF teams fighting #cholera in #SouthSudan now treated over 200 patients in Juba alone. No deaths. Amazing work. Needs growing …,407,6.949468,"London, UK",4,9,False,7200,"#TB Nurse Specialist in Public Health. Passionate about #tuberculosis, #nursing, #publichealth & #healthcare. Views are my own, RT not endorsement etc.",HoltBe,http://twitter.com/tb_or_not_tb_uk,False,None,en,443,06/02/14,http://twitter.com/tb_or_not_tb_uk/status/473490365887287296,Amsterdam,None,tb_or_not_tb_uk,http://twitter.com/tb_or_not_tb_uk/status/473490365887287296
SouthSudan~cholera,False,None,"Relief agencies have vaccinated approximately 163,000 people in #SouthSudan to slow a growing #cholera outbreak: http://t.co/3vfxgAqfS6",385465,13.694332,,21,5738,False,-14400,"USAID works to end extreme global poverty and enable resilient, democratic societies to realize their potential. Privacy: http://t.co/kHBeQqYJXj",,http://twitter.com/usaid,False,None,en,1524,06/02/14,http://twitter.com/usaid/status/473491991008137216,Eastern Time (US & Canada),None,usaid,http://twitter.com/USAID/status/473491991008137216
SouthSudan~cholera,False,None,"RT @USAID: Relief agencies have vaccinated approximately 163,000 people in #SouthSudan to slow a growing #cholera outbreak: http://t.co/3vf…",1641,7.240777,"Washington, DC",21,91,False,-14400,The Results for Development Institute unlocks solutions to tough development challenges. #aid #globaldev #innovation. A retweet does not indicate endorsement.,USAID,http://twitter.com/r4development,True,None,en,98,06/02/14,http://twitter.com/r4development/status/473492186181677056,Eastern Time (US & Canada),None,r4development,http://twitter.com/R4Development/status/473492186181677056
SouthSudan~cholera,False,None,"RT @USAID: Relief agencies have vaccinated approximately 163,000 people in #SouthSudan to slow a growing #cholera outbreak: http://t.co/3vf…",141,7.240777,,21,1,False,None,,USAID,http://twitter.com/mstigre07,False,None,en,721,06/02/14,http://twitter.com/mstigre07/status/473492203424055296,None,None,mstigre07,http://twitter.com/MsTigre07/status/473492203424055296
SouthSudan~cholera,False,None,"RT @USAID: Relief agencies have vaccinated approximately 163,000 people in #SouthSudan to slow a growing #cholera outbreak: http://t.co/3vf…",2588,7.240777,,21,137,False,19800,"Former VSO vol.(Cameroon&Ghana) strong supporter of UN's Green Environment,Peace&Development efforts.Interested in UNV",USAID,http://twitter.com/nilimajumder,True,None,en,72052,06/02/14,http://twitter.com/nilimajumder/status/473492919748284416,Chennai,None,nilimajumder,http://twitter.com/NiliMajumder/status/473492919748284416
SouthSudan~cholera,False,None,"RT @USAID: Relief agencies have vaccinated approximately 163,000 people in #SouthSudan to slow a growing #cholera outbreak: http://t.co/3vf…",2356,7.240777,Worldwide,21,32,False,-18000,Corporate Social Responsibility division of 'Widescope Media & Entertainment Network' || RTs are not Endorsements,USAID,http://twitter.com/widescopecsr,False,None,en,1,06/02/14,http://twitter.com/widescopecsr/status/473493074610761728,Central Time (US & Canada),None,widescopecsr,http://twitter.com/WidescopeCSR/status/473493074610761728
SouthSudan~cholera,False,None,"RT @USAID: Relief agencies have vaccinated approximately 163,000 people in #SouthSudan to slow a growing #cholera outbreak: http://t.co/3vf…",232,7.240777,,21,14,False,None,Vaccine delivery team at Bill & Melinda Gates Foundation; rotavirus & cholera cause too many deaths! Mother of 2 great gals; tweets are my own,USAID,http://twitter.com/helenmatzger,False,None,en,19,06/02/14,http://twitter.com/helenmatzger/status/473493369713205249,None,None,helenmatzger,http://twitter.com/HelenMatzger/status/473493369713205249
SouthSudan~cholera,False,None,"RT @USAID: Relief agencies have vaccinated approximately 163,000 people in #SouthSudan to slow a growing #cholera outbreak: http://t.co/3vf…",1509,10.603071,United States of America,21,81,False,-14400,No middle of the road here. Only the LIVEEDGES of truth. Tweets are not my opinion. Empirical reports to prevent history repeats. Satire. It is all in fun.,USAID,http://twitter.com/liveedges,False,None,en,1066,06/02/14,http://twitter.com/liveedges/status/473493479759159296,Eastern Time (US & Canada),None,liveedges,http://twitter.com/LiveEdges/status/473493479759159296
